timestamp_nano,datetime_utc,name,axis_x,accuracy
712760236614956,2024-03-21T19:39:47.480Z,lps22h barometer sensor,923.29443,3
712760416635489,2024-03-21T19:39:47.660Z,lps22h barometer sensor,923.2976,3
712760596656822,2024-03-21T19:39:47.839Z,lps22h barometer sensor,923.34106,3
712760776645222,2024-03-21T19:39:48.019Z,lps22h barometer sensor,923.3794,3
712760956634422,2024-03-21T19:39:48.199Z,lps22h barometer sensor,923.37964,3
712761136624322,2024-03-21T19:39:48.379Z,lps22h barometer sensor,923.3574,3
712761316615255,2024-03-21T19:39:48.560Z,lps22h barometer sensor,923.344,3
712761496606688,2024-03-21T19:39:48.740Z,lps22h barometer sensor,923.312,3
712761676598888,2024-03-21T19:39:48.920Z,lps22h barometer sensor,923.3003,3
712761856591754,2024-03-21T19:39:49.100Z,lps22h barometer sensor,923.2964,3
712762036585354,2024-03-21T19:39:49.279Z,lps22h barometer sensor,923.30786,3
712762216579720,2024-03-21T19:39:49.459Z,lps22h barometer sensor,923.34766,3
712762396574820,2024-03-21T19:39:49.639Z,lps22h barometer sensor,923.3367,3
712762576570686,2024-03-21T19:39:49.820Z,lps22h barometer sensor,923.31885,3
712762756567252,2024-03-21T19:39:49.999Z,lps22h barometer sensor,923.3279,3
712762936564285,2024-03-21T19:39:50.180Z,lps22h barometer sensor,923.3401,3
712763181807272,2024-03-21T19:39:50.425Z,lps22h barometer sensor,923.3369,3
712763281807272,2024-03-21T19:39:50.525Z,lps22h barometer sensor,923.3452,3
712763381807272,2024-03-21T19:39:50.625Z,lps22h barometer sensor,923.35645,3
712763481807272,2024-03-21T19:39:50.725Z,lps22h barometer sensor,923.3552,3
712763581807272,2024-03-21T19:39:50.824Z,lps22h barometer sensor,923.3379,3
712763681807272,2024-03-21T19:39:50.925Z,lps22h barometer sensor,923.33765,3
712763781807272,2024-03-21T19:39:51.024Z,lps22h barometer sensor,923.344,3
712763881807272,2024-03-21T19:39:51.125Z,lps22h barometer sensor,923.3611,3
712763981807272,2024-03-21T19:39:51.224Z,lps22h barometer sensor,923.3662,3
712764081807272,2024-03-21T19:39:51.324Z,lps22h barometer sensor,923.353,3
712764181807272,2024-03-21T19:39:51.424Z,lps22h barometer sensor,923.33936,3
712764281807272,2024-03-21T19:39:51.524Z,lps22h barometer sensor,923.34033,3
